Merge_Scenario,has_merge_Conflict,has_build_conflict,has_integration_conflict,has_test_conflict,has_predictor,Methods_With_Conflicts,Conflicting_EditSameMC,Conflicting_EditSameMC_DS,Conflicting_EditSameFD,Conflicting_EditSameFD_DS,NonConflicting_EditSameMC,NonConflicting_EditSameMC_DS,NonConflicting_EditSameFD,NonConflicting_EditSameFD_DS,EditDiffMC,EditDifffMC_EditSameMC,EditDiffMC_EditionAddsMethodInvocation,EditDiffMC_EditionAddsMethodInvocation_EditSameMC
rev_8d27e-cf6ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_66b15-a5f49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_c2a68-ee9e4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_0b0e5-5dff6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_beebe-dc836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_99739-65518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_ec8c5-62a8b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_d5971-38abb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_c8d56-c1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_b71a8-aecf1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_74ed3-a18a3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_ebde0-f9670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_4ee84-4dbee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_a8126-00e72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_150b1-55881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
